Year,Player,School,Pos,Round,Pick,draft_pick_value,w_av,expected_w_av_from_pick,over_expected_w_av,beat_pick_expectation,college_match_score,college_match_reason,height_inches,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,combine_missing_40yd,combine_missing_vertical,combine_missing_broad_jump,combine_missing_bench,combine_missing_3cone,combine_missing_shuttle,cfbd_seasons_played,cfbd_final_conference,cfbd_team_talent,cfbd_career_receiving_rec,cfbd_career_receiving_yds,cfbd_career_receiving_td,cfbd_career_receiving_ypr,cfbd_career_receiving_yds_per_season,cfbd_final_receiving_rec,cfbd_final_receiving_yds,cfbd_final_receiving_td,cfbd_final_receiving_ypr,cfbd_final_yards_per_reception
2016,Corey Coleman,Baylor,WR,1.0,15.0,0.2581988897471611,6.0,37.56852899170112,-31.568528991701122,0,12.5,"exact_name,school,position,final_season",71.0,194.0,4.42,40.5,17.0,129.0,,,0,0,0,0,1,1,3.0,Big 12,660.35,173.0,3009.0,33.0,51.0,1003.0,74.0,1363.0,20.0,18.4,18.41891891891892
2016,Pharoh Cooper,South Carolina,WR,4.0,117.0,0.09245003270420485,6.0,13.700890464342365,-7.700890464342365,0,12.5,"exact_name,school,position,final_season",71.0,203.0,4.52,31.0,15.0,115.0,,,0,0,0,0,1,1,3.0,SEC,725.72,138.0,2163.0,18.0,49.2,721.0,66.0,973.0,8.0,14.7,14.742424242424242
2016,Cody Core,Mississippi,WR,6.0,199.0,0.07088812050083358,3.0,7.529480298763403,-4.529480298763403,0,12.5,"exact_name,school,position,final_season",75.0,205.0,4.47,31.5,14.0,119.0,,,0,0,0,0,1,1,4.0,SEC,764.34,83.0,1297.0,10.0,57.8,324.25,37.0,644.0,4.0,17.4,17.405405405405407
2016,Trevor Davis,California,WR,5.0,163.0,0.07832604499879574,2.0,9.848180750932627,-7.848180750932627,0,12.5,"exact_name,school,position,final_season",73.0,188.0,4.42,38.5,11.0,124.0,6.6,4.22,0,0,0,0,0,0,2.0,Pac-12,626.0,64.0,1071.0,7.0,33.400000000000006,535.5,40.0,672.0,2.0,16.8,16.8
2016,Josh Doctson,TCU,WR,1.0,22.0,0.21320071635561041,9.0,33.11839753872284,-24.11839753872284,0,12.5,"exact_name,school,position,final_season",74.0,202.0,4.5,41.0,14.0,131.0,6.84,4.08,0,0,0,0,0,0,3.0,Big 12,630.38,180.0,2785.0,29.0,44.7,928.3333333333334,79.0,1327.0,14.0,16.8,16.79746835443038
2016,Rashard Higgins,Colorado State,WR,5.0,172.0,0.07624928516630233,13.0,9.22370573435974,3.77629426564026,1,12.5,"exact_name,school,position,final_season",73.0,196.0,4.64,32.0,13.0,116.0,,,0,0,0,0,1,1,3.0,Mountain West,389.1,239.0,3649.0,31.0,44.7,1216.3333333333333,75.0,1062.0,8.0,14.2,14.16
2016,Ricardo Louis,Auburn,WR,4.0,114.0,0.0936585811581694,3.0,14.00270943944858,-11.00270943944858,0,12.5,"exact_name,school,position,final_season",74.0,215.0,4.43,38.0,18.0,132.0,,,0,0,0,0,1,1,4.0,SEC,865.41,98.0,1338.0,8.0,51.6,334.5,46.0,716.0,3.0,15.6,15.565217391304348
2016,Braxton Miller,Ohio State,WR,3.0,85.0,0.10846522890932808,2.0,17.413544995340466,-15.413544995340466,0,10.5,"exact_name,school,final_season",73.0,201.0,4.5,35.0,17.0,123.0,6.65,4.07,0,0,0,0,0,0,4.0,Big Ten,907.32,26.0,341.0,3.0,13.1,85.25,26.0,341.0,3.0,13.1,13.115384615384615
2016,Chris Moore,Cincinnati,WR,4.0,107.0,0.09667364890456635,14.0,14.739024888294615,-0.7390248882946153,0,12.5,"exact_name,school,position,final_season",73.0,206.0,4.53,37.0,10.0,130.0,6.76,4.2,0,0,0,0,0,0,4.0,American Athletic,494.65,119.0,2301.0,26.0,86.8,575.25,40.0,870.0,7.0,21.8,21.75
2016,Jordan Payton,UCLA,WR,5.0,154.0,0.08058229640253803,0.0,10.508133472101228,-10.508133472101228,0,12.5,"exact_name,school,position,final_season",73.0,207.0,4.47,34.5,,121.0,7.08,4.33,0,0,0,1,0,0,4.0,Pac-12,793.22,201.0,2702.0,14.0,51.2,675.5,78.0,1106.0,5.0,14.2,14.179487179487179
2016,Charone Peake,Clemson,WR,7.0,241.0,0.06441566264008308,1.0,5.304461251517509,-4.304461251517509,0,12.5,"exact_name,school,position,final_season",74.0,209.0,4.45,35.5,12.0,122.0,6.96,4.46,0,0,0,0,0,0,5.0,ACC,807.56,99.0,1172.0,10.0,60.3,234.4,50.0,716.0,5.0,14.3,14.32
2016,Demarcus Robinson,Florida,WR,4.0,126.0,0.0890870806374748,27.0,12.839801980554483,14.160198019445517,1,12.5,"exact_name,school,position,final_season",73.0,203.0,4.59,34.5,,123.0,6.77,4.19,0,0,0,1,0,0,3.0,SEC,789.79,106.0,1355.0,9.0,30.8,451.6666666666667,48.0,522.0,2.0,10.9,10.875
2016,Tajae Sharpe,Massachusetts,WR,5.0,140.0,0.08451542547285165,12.0,11.615578404571096,0.3844215954289041,1,12.5,"exact_name,school,position,final_season",74.0,194.0,4.55,33.5,11.0,114.0,,,0,0,0,0,1,1,4.0,Mid-American,323.73,277.0,3486.0,16.0,48.4,871.5,111.0,1319.0,5.0,11.9,11.882882882882884
2016,Sterling Shepard,Oklahoma,WR,2.0,40.0,0.15811388300841897,32.0,26.171903908251828,5.828096091748172,1,12.5,"exact_name,school,position,final_season",70.0,194.0,4.48,41.0,20.0,123.0,7.0,4.35,0,0,0,0,0,0,4.0,Big 12,775.9,233.0,3482.0,26.0,59.6,870.5,86.0,1288.0,11.0,15.0,14.976744186046512
2016,Michael Thomas,Ohio State,WR,2.0,47.0,0.14586499149789456,60.0,24.29806846705562,35.70193153294438,1,12.5,"exact_name,school,position,final_season",75.0,212.0,4.57,35.0,18.0,126.0,6.8,4.13,0,0,0,0,0,0,3.0,Big Ten,907.32,113.0,1602.0,18.0,36.0,534.0,56.0,781.0,9.0,13.9,13.946428571428571
2016,Laquon Treadwell,Mississippi,WR,1.0,23.0,0.20851441405707477,8.0,32.60189574112378,-24.601895741123784,0,12.5,"exact_name,school,position,final_season",74.0,221.0,4.52,33.0,12.0,117.0,,,0,0,0,0,1,1,3.0,SEC,764.34,202.0,2393.0,21.0,35.7,797.6666666666666,82.0,1153.0,11.0,14.1,14.060975609756097
2017,Rodney Adams,South Florida,WR,5.0,170.0,0.07669649888473704,0.0,9.359606432399588,-9.359606432399588,0,12.5,"exact_name,school,position,final_season",73.0,189.0,4.44,29.5,8.0,125.0,6.98,4.28,0,0,0,0,0,0,3.0,American Athletic,563.99,135.0,1967.0,16.0,44.6,655.6666666666666,67.0,822.0,5.0,12.3,12.26865671641791
2017,Noah Brown,Ohio State,WR,7.0,239.0,0.06468462273531508,19.0,5.40128995540789,13.59871004459211,1,12.5,"exact_name,school,position,final_season",74.0,222.0,,,19.0,,7.07,4.33,1,1,1,0,0,0,2.0,Big Ten,902.46,33.0,411.0,7.0,21.6,205.5,32.0,402.0,7.0,12.6,12.5625
2017,Jehu Chesson,Michigan,WR,4.0,139.0,0.08481889296799709,0.0,11.698871787952086,-11.698871787952086,0,12.5,"exact_name,school,position,final_season",75.0,204.0,4.47,35.5,10.0,132.0,6.7,4.09,0,0,0,0,0,0,4.0,Big Ten,852.78,114.0,1639.0,12.0,55.3,409.75,35.0,500.0,2.0,14.3,14.285714285714286
2017,Stacy Coley,Miami (FL),WR,7.0,219.0,0.06757373783994859,0.0,6.416728502888034,-6.416728502888034,0,9.5,"exact_name,position,final_season",73.0,195.0,4.45,34.0,10.0,122.0,,,0,0,0,0,1,1,4.0,ACC,745.93,167.0,2222.0,20.0,52.3,555.5,63.0,754.0,9.0,12.0,11.968253968253968
2017,Amara Darboh,Michigan,WR,3.0,106.0,0.09712858623572641,1.0,14.84812782345837,-13.84812782345837,0,12.5,"exact_name,school,position,final_season",74.0,214.0,4.45,36.0,17.0,124.0,,,0,0,0,0,1,1,3.0,Big Ten,852.78,151.0,2062.0,14.0,40.7,687.3333333333334,57.0,862.0,7.0,15.1,15.12280701754386
2017,Corey Davis,West. Michigan,WR,1.0,5.0,0.4472135954999579,31.0,50.33371959707445,-19.33371959707445,0,12.5,"exact_name,school,position,final_season",75.0,209.0,,,,,,,1,1,1,1,1,1,4.0,Mid-American,443.16,332.0,5285.0,52.0,63.6,1321.25,97.0,1500.0,19.0,15.5,15.463917525773196
2017,Robert Davis,Georgia State,WR,6.0,209.0,0.06917144638660747,0.0,6.959788888562883,-6.959788888562883,0,12.5,"exact_name,school,position,final_season",75.0,219.0,4.44,41.0,19.0,136.0,6.82,4.28,0,0,0,0,0,0,4.0,Sun Belt,321.79,222.0,3391.0,17.0,61.3,847.75,67.0,968.0,5.0,14.4,14.447761194029852
2017,Malachi Dupre,LSU,WR,7.0,247.0,0.06362847629757777,0.0,5.018724461988185,-5.018724461988185,0,12.5,"exact_name,school,position,final_season",74.0,196.0,4.52,39.5,11.0,135.0,7.19,4.26,0,0,0,0,0,0,3.0,SEC,917.72,98.0,1609.0,14.0,53.4,536.3333333333334,41.0,593.0,3.0,14.5,14.463414634146341
2017,Isaiah Ford,Virginia Tech,WR,7.0,237.0,0.06495698024616309,5.0,5.49893235542244,-0.49893235542243985,0,12.5,"exact_name,school,position,final_season",73.0,194.0,4.61,35.5,14.0,127.0,6.94,4.34,0,0,0,0,0,0,3.0,ACC,646.82,210.0,2967.0,24.0,42.0,989.0,79.0,1094.0,7.0,13.8,13.848101265822784
2017,Shelton Gibson,West Virginia,WR,5.0,166.0,0.07761505257063328,0.0,9.636271341529074,-9.636271341529074,0,12.5,"exact_name,school,position,final_season",71.0,191.0,4.5,32.0,8.0,118.0,6.83,4.2,0,0,0,0,0,0,3.0,Big 12,654.64,84.0,1898.0,17.0,61.1,632.6666666666666,43.0,951.0,8.0,22.1,22.11627906976744
2017,Chris Godwin,Penn State,WR,3.0,84.0,0.1091089451179962,53.0,17.551054022986932,35.44894597701307,1,12.5,"exact_name,school,position,final_season",73.0,209.0,4.42,36.0,19.0,126.0,7.01,4.0,0,0,0,0,0,0,3.0,Big Ten,742.52,154.0,2421.0,18.0,45.6,807.0,59.0,982.0,11.0,16.6,16.64406779661017
2017,Kenny Golladay,Northern Illinois,WR,3.0,96.0,0.10206207261596577,27.0,15.999502400785921,11.000497599214079,1,12.5,"exact_name,school,position,final_season",76.0,218.0,4.5,35.5,18.0,120.0,7.0,4.15,0,0,0,0,0,0,2.0,Mid-American,403.27,161.0,2293.0,18.0,28.7,1146.5,88.0,1164.0,8.0,13.2,13.227272727272727
2017,Chad Hansen,California,WR,4.0,141.0,0.0842151921066519,3.0,11.532877861682294,-8.532877861682294,0,12.5,"exact_name,school,position,final_season",74.0,202.0,4.53,35.0,11.0,119.0,6.74,4.13,0,0,0,0,0,0,2.0,Pac-12,601.17,111.0,1498.0,12.0,26.7,749.0,92.0,1249.0,11.0,13.6,13.576086956521738
2017,Mack Hollins,North Carolina,WR,4.0,118.0,0.09205746178983235,21.0,13.602001550651302,7.397998449348698,1,12.5,"exact_name,school,position,final_season",76.0,221.0,4.53,,,,,,0,1,1,1,1,1,3.0,ACC,669.61,81.0,1667.0,20.0,61.6,555.6666666666666,16.0,309.0,4.0,19.3,19.3125
2017,Zay Jones,East Carolina,WR,2.0,37.0,0.1643989873053573,25.0,27.077768467582487,-2.0777684675824872,0,12.5,"exact_name,school,position,final_season",74.0,201.0,4.45,36.5,15.0,133.0,6.79,4.01,0,0,0,0,0,0,4.0,American Athletic,442.26,397.0,4264.0,23.0,42.2,1066.0,156.0,1731.0,8.0,11.1,11.096153846153847
2017,Cooper Kupp,East. Washington,WR,3.0,69.0,0.1203858530857692,63.0,19.836705135750456,43.16329486424954,1,12.5,"exact_name,school,position,final_season",74.0,204.0,4.62,31.0,,116.0,6.75,4.08,0,0,0,1,0,0,4.0,Big Sky,45.1,45.0,786.0,12.0,70.6,196.5,12.0,206.0,3.0,17.2,17.166666666666668
2017,Josh Malone,Tennessee,WR,4.0,128.0,0.08838834764831843,1.0,12.656815880277499,-11.656815880277499,0,12.5,"exact_name,school,position,final_season",75.0,208.0,4.4,30.5,10.0,121.0,7.05,4.19,0,0,0,0,0,0,3.0,SEC,813.92,104.0,1608.0,14.0,42.5,536.0,50.0,972.0,11.0,19.4,19.44
2017,Isaiah McKenzie,Georgia,WR,5.0,172.0,0.07624928516630233,15.0,9.22370573435974,5.77629426564026,1,12.5,"exact_name,school,position,final_season",67.0,173.0,4.42,36.0,11.0,123.0,6.64,4.15,0,0,0,0,0,0,3.0,SEC,872.0,60.0,823.0,7.0,37.9,274.3333333333333,44.0,633.0,7.0,14.4,14.386363636363637
2017,Josh Reynolds,Texas A&M,WR,4.0,117.0,0.09245003270420485,26.0,13.700890464342365,12.299109535657635,1,12.5,"exact_name,school,position,final_season",75.0,194.0,4.52,37.0,,124.0,6.83,4.13,0,0,0,1,0,0,3.0,SEC,814.63,164.0,2788.0,30.0,51.0,929.3333333333334,61.0,1039.0,12.0,17.0,17.0327868852459
2017,John Ross,Washington,WR,1.0,9.0,0.3333333333333333,7.0,43.504004610116965,-36.504004610116965,0,12.5,"exact_name,school,position,final_season",71.0,188.0,4.22,37.0,,133.0,,,0,0,0,1,1,1,3.0,Pac-12,699.64,114.0,1729.0,22.0,49.0,576.3333333333334,81.0,1150.0,17.0,14.2,14.197530864197532
2017,JuJu Smith-Schuster,USC,WR,2.0,62.0,0.1270001270001905,43.0,21.079654545318483,21.920345454681517,1,12.5,"exact_name,school,position,final_season",73.0,215.0,4.54,32.5,15.0,120.0,,,0,0,0,0,1,1,3.0,Pac-12,936.86,213.0,3092.0,25.0,42.8,1030.6666666666667,70.0,914.0,10.0,13.1,13.057142857142857
2017,ArDarius Stewart,Alabama,WR,3.0,79.0,0.1125087900926024,1.0,18.264122960795767,-17.264122960795767,0,12.5,"exact_name,school,position,final_season",71.0,204.0,4.49,34.0,,124.0,,,0,0,0,1,1,1,3.0,SEC,982.66,129.0,1713.0,12.0,39.5,571.0,54.0,864.0,8.0,16.0,16.0
2017,Ryan Switzer,North Carolina,WR,4.0,133.0,0.086710996952412,3.0,12.211574541141175,-9.211574541141175,0,12.5,"exact_name,school,position,final_season",68.0,181.0,4.51,32.0,11.0,116.0,6.77,4.0,0,0,0,0,0,0,4.0,ACC,669.61,244.0,2907.0,19.0,47.4,726.75,96.0,1112.0,6.0,11.6,11.583333333333334
2017,Taywan Taylor,Western Kentucky,WR,3.0,72.0,0.11785113019775793,6.0,19.342188921294344,-13.342188921294344,0,12.5,"exact_name,school,position,final_season",71.0,203.0,4.5,33.5,13.0,132.0,6.57,4.21,0,0,0,0,0,0,4.0,Conference USA,401.82,253.0,4234.0,41.0,63.1,1058.5,98.0,1730.0,17.0,17.7,17.653061224489797
2017,Trent Taylor,Louisiana Tech,WR,5.0,177.0,0.07516460280028289,7.0,8.890749508218867,-1.8907495082188674,0,12.5,"exact_name,school,position,final_season",68.0,181.0,4.63,33.0,13.0,117.0,6.74,4.01,0,0,0,0,0,0,4.0,Conference USA,451.38,327.0,4179.0,32.0,48.5,1044.75,136.0,1803.0,12.0,13.3,13.257352941176471
2017,Dede Westbrook,Oklahoma,WR,4.0,110.0,0.09534625892455924,14.0,14.417731314933675,-0.41773131493367543,0,12.5,"exact_name,school,position,final_season",72.0,178.0,,,,,,,1,1,1,1,1,1,2.0,Big 12,777.48,126.0,2267.0,21.0,35.3,1133.5,80.0,1524.0,17.0,19.1,19.05
2017,Mike Williams,Clemson,WR,1.0,7.0,0.3779644730092272,38.0,46.424121754241995,-8.424121754241995,0,12.5,"exact_name,school,position,final_season",76.0,218.0,,32.5,15.0,121.0,,,1,0,0,0,1,1,4.0,ACC,846.0,177.0,2727.0,21.0,57.8,681.75,98.0,1361.0,11.0,13.9,13.887755102040817
2018,Dante Pettis,Washington,WR,2.0,44.0,0.15075567228888181,11.0,25.064458975781967,-14.064458975781967,0,12.5,"exact_name,school,position,final_season",72.0,186.0,,,,,,,1,1,1,1,1,1,4.0,Pac-12,706.52,163.0,2256.0,24.0,56.6,564.0,63.0,761.0,7.0,12.1,12.079365079365079
2018,Marcell Ateman,Oklahoma State,WR,7.0,228.0,0.06622661785325219,2.0,5.948770876507709,-3.9487708765077087,0,12.5,"exact_name,school,position,final_season",76.0,216.0,4.62,34.0,13.0,121.0,7.07,4.25,0,0,0,0,0,0,4.0,Big 12,633.57,146.0,2466.0,13.0,62.5,616.5,59.0,1156.0,8.0,19.6,19.593220338983052
2018,Braxton Berrios,Miami (FL),WR,6.0,210.0,0.06900655593423542,11.0,6.904326362138647,4.095673637861353,1,9.5,"exact_name,position,final_season",69.0,184.0,,,11.0,,,,1,1,1,0,1,1,4.0,ACC,749.08,99.0,1166.0,14.0,45.4,291.5,54.0,670.0,9.0,12.4,12.407407407407407
2018,Equanimeous St. brown,Notre Dame,WR,6.0,207.0,0.06950480468569159,8.0,7.071514530377144,0.9284854696228564,1,12.5,"exact_name,school,position,final_season",77.0,214.0,4.48,,20.0,,,,0,1,1,0,1,1,3.0,FBS Independents,837.71,92.0,1484.0,13.0,40.2,494.6666666666667,33.0,515.0,4.0,15.6,15.606060606060606
2018,Deon Cain,Clemson,WR,6.0,185.0,0.07352146220938077,1.0,8.377102243793331,-7.377102243793331,0,12.5,"exact_name,school,position,final_season",74.0,202.0,4.43,33.5,11.0,115.0,6.71,4.37,0,0,0,0,0,0,3.0,ACC,853.65,130.0,2040.0,20.0,48.900000000000006,680.0,58.0,734.0,6.0,12.7,12.655172413793103
2018,Antonio Callaway,Florida,WR,4.0,105.0,0.09759000729485333,5.0,14.958264925079519,-9.958264925079519,0,11.5,"exact_name,school,position,season_window",71.0,200.0,4.41,34.0,,121.0,,,0,0,0,1,1,1,2.0,SEC,798.44,89.0,1399.0,7.0,32.8,699.5,54.0,721.0,3.0,13.4,13.351851851851851
2018,Keke Coutee,Texas Tech,WR,4.0,103.0,0.09853292781642932,7.0,15.181721373858203,-8.181721373858203,0,12.5,"exact_name,school,position,final_season",70.0,181.0,4.43,34.5,14.0,113.0,6.93,4.15,0,0,0,0,0,0,3.0,Big 12,574.93,159.0,2424.0,17.0,41.1,808.0,93.0,1429.0,10.0,15.4,15.365591397849462
2018,Michael Gallup,Colorado State,WR,3.0,81.0,0.1111111111111111,30.0,17.973623399370318,12.026376600629682,1,12.5,"exact_name,school,position,final_season",73.0,205.0,4.51,36.0,10.0,122.0,6.95,4.37,0,0,0,0,0,0,2.0,Mountain West,441.98,176.0,2685.0,21.0,30.799999999999997,1342.5,100.0,1413.0,7.0,14.1,14.13
2018,Daesean Hamilton,Penn State,WR,4.0,113.0,0.09407208683835973,6.0,14.105083469309854,-8.105083469309854,0,12.5,"exact_name,school,position,final_season",73.0,203.0,,34.5,,118.0,6.84,4.15,1,0,0,1,0,0,4.0,Big Ten,779.26,214.0,2842.0,18.0,55.0,710.5,53.0,857.0,9.0,16.2,16.169811320754718
2018,Richie James,Middle Tennessee State,WR,7.0,240.0,0.06454972243679027,13.0,5.3527747399376295,7.6472252600623705,1,9.5,"exact_name,position,final_season",70.0,183.0,4.48,35.5,6.0,122.0,6.87,4.16,0,0,0,0,0,0,3.0,Conference USA,344.65,244.0,3261.0,23.0,37.4,1087.0,31.0,290.0,3.0,9.4,9.35483870967742
2018,Christian Kirk,Texas A&M,WR,2.0,47.0,0.14586499149789456,42.0,24.29806846705562,17.70193153294438,1,12.5,"exact_name,school,position,final_season",70.0,201.0,4.47,35.5,20.0,115.0,7.09,4.45,0,0,0,0,0,0,3.0,SEC,807.27,234.0,2856.0,26.0,36.7,952.0,71.0,919.0,10.0,12.9,12.943661971830986
2018,Ray-ray McCloud,Clemson,WR,6.0,187.0,0.07312724241271307,14.0,8.252161499929734,5.747838500070266,1,12.5,"exact_name,school,position,final_season",69.0,190.0,4.53,34.5,13.0,113.0,,,0,0,0,0,1,1,3.0,ACC,853.65,127.0,1226.0,4.0,28.6,408.6666666666667,49.0,503.0,1.0,10.3,10.26530612244898
2018,Anthony Miller,Memphis,WR,2.0,51.0,0.14002800840280097,12.0,23.34902061375631,-11.34902061375631,0,12.5,"exact_name,school,position,final_season",71.0,201.0,,,22.0,,,,1,1,1,0,1,1,3.0,American Athletic,504.49,238.0,3590.0,37.0,45.1,1196.6666666666667,96.0,1462.0,18.0,15.2,15.229166666666666
2018,D.J. Moore,Maryland,WR,1.0,24.0,0.20412414523193154,61.0,32.107379526667664,28.892620473332336,1,12.5,"exact_name,school,position,final_season",72.0,210.0,4.42,39.5,15.0,132.0,6.95,4.07,0,0,0,0,0,0,3.0,Big Ten,696.21,146.0,2027.0,17.0,42.7,675.6666666666666,80.0,1033.0,8.0,12.9,12.9125
2018,Trey Quinn,SMU,WR,7.0,256.0,0.0625,2.0,4.60287731733662,-2.6028773173366204,0,12.5,"exact_name,school,position,final_season",71.0,203.0,4.55,33.5,17.0,116.0,6.91,4.19,0,0,0,0,0,0,1.0,American Athletic,492.63,114.0,1236.0,13.0,10.8,1236.0,114.0,1236.0,13.0,10.8,10.842105263157896
2018,Calvin Ridley,Alabama,WR,1.0,26.0,0.19611613513818404,41.0,31.177333112148133,9.822666887851867,1,12.5,"exact_name,school,position,final_season",72.0,189.0,4.43,31.0,15.0,110.0,6.88,4.41,0,0,0,0,0,0,3.0,SEC,997.57,224.0,2781.0,19.0,37.7,927.0,63.0,967.0,5.0,15.3,15.34920634920635
2018,Jaleel Scott,New Mexico State,WR,4.0,132.0,0.08703882797784893,0.0,12.299268370408647,-12.299268370408647,0,12.5,"exact_name,school,position,final_season",77.0,218.0,4.56,34.5,16.0,124.0,7.2,4.4,0,0,0,0,0,0,2.0,Sun Belt,233.47,99.0,1362.0,14.0,26.5,681.0,76.0,1079.0,9.0,14.2,14.197368421052632
2018,Courtland Sutton,SMU,WR,2.0,40.0,0.15811388300841897,45.0,26.171903908251828,18.828096091748172,1,12.5,"exact_name,school,position,final_season",75.0,218.0,4.54,35.5,18.0,124.0,6.57,4.11,0,0,0,0,0,0,4.0,American Athletic,492.63,195.0,3220.0,31.0,63.5,805.0,68.0,1085.0,12.0,16.0,15.955882352941176
2018,Auden Tate,Florida State,WR,7.0,253.0,0.06286946134619315,5.0,4.739846021923896,0.2601539780761044,1,12.5,"exact_name,school,position,final_season",77.0,228.0,4.68,31.0,,112.0,,,0,0,0,1,1,1,2.0,ACC,924.97,65.0,957.0,16.0,30.1,478.5,40.0,548.0,10.0,13.7,13.7
2018,Marquez Valdes-Scantling,South Florida,WR,5.0,174.0,0.07580980435789034,29.0,9.08937617785758,19.91062382214242,1,12.5,"exact_name,school,position,final_season",76.0,206.0,4.37,30.5,15.0,124.0,,,0,0,0,0,1,1,2.0,American Athletic,554.17,75.0,1294.0,11.0,35.5,647.0,53.0,879.0,6.0,16.6,16.58490566037736
2018,James Washington,Oklahoma State,WR,2.0,60.0,0.12909944487358055,11.0,21.46065186581938,-10.46065186581938,0,12.5,"exact_name,school,position,final_season",71.0,213.0,4.54,34.5,14.0,120.0,7.11,4.32,0,0,0,0,0,0,4.0,Big 12,633.57,226.0,4472.0,39.0,77.1,1118.0,74.0,1549.0,13.0,20.9,20.93243243243243
2018,Javon Wims,Georgia,WR,7.0,224.0,0.0668153104781061,1.0,6.154428939537638,-5.154428939537638,0,12.5,"exact_name,school,position,final_season",75.0,215.0,4.53,33.5,,113.0,7.0,,0,0,0,1,0,1,2.0,SEC,930.34,63.0,914.0,8.0,26.9,457.0,46.0,724.0,7.0,15.7,15.73913043478261
2019,Miles Boykin,Notre Dame,WR,3.0,93.0,0.10369516947304253,6.0,16.368402502886035,-10.368402502886035,0,12.5,"exact_name,school,position,final_season",76.0,220.0,4.42,43.5,12.0,140.0,6.77,4.07,0,0,0,0,0,0,3.0,FBS Independents,847.85,77.0,1206.0,11.0,49.400000000000006,402.0,59.0,872.0,8.0,14.8,14.779661016949152
2019,A.J. Brown,Mississippi,WR,2.0,51.0,0.14002800840280097,73.0,23.34902061375631,49.65097938624369,1,12.5,"exact_name,school,position,final_season",72.0,226.0,4.49,36.5,19.0,120.0,,,0,0,0,0,1,1,3.0,SEC,734.0,189.0,3019.0,19.0,46.8,1006.3333333333334,85.0,1355.0,6.0,15.9,15.941176470588236
2019,Marquise Brown,Oklahoma,WR,1.0,25.0,0.2,39.0,31.633053373285286,7.366946626714714,1,12.5,"exact_name,school,position,final_season",69.0,166.0,,,,,,,1,1,1,1,1,1,2.0,Big 12,843.79,132.0,2413.0,17.0,36.8,1206.5,75.0,1318.0,10.0,17.6,17.573333333333334
2019,Hakeem Butler,Iowa State,WR,4.0,103.0,0.09853292781642932,0.0,15.181721373858203,-15.181721373858203,0,12.5,"exact_name,school,position,final_season",77.0,227.0,4.48,36.0,18.0,128.0,,,0,0,0,0,1,1,3.0,Big 12,575.76,110.0,2149.0,18.0,53.9,716.3333333333334,60.0,1318.0,9.0,22.0,21.966666666666665
2019,Parris Campbell,Ohio State,WR,2.0,59.0,0.13018891098082389,9.0,21.65594011359218,-12.65594011359218,0,12.5,"exact_name,school,position,final_season",72.0,205.0,4.31,40.0,11.0,135.0,,4.03,0,0,0,0,1,0,3.0,Big Ten,984.3,141.0,1688.0,14.0,35.1,562.6666666666666,88.0,983.0,11.0,11.2,11.170454545454545
