Year,Player,School,Pos,Round,Pick,draft_pick_value,w_av,expected_w_av_from_pick,over_expected_w_av,beat_pick_expectation,college_match_score,college_match_reason,height_inches,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,combine_missing_40yd,combine_missing_vertical,combine_missing_broad_jump,combine_missing_bench,combine_missing_3cone,combine_missing_shuttle,cfbd_seasons_played,cfbd_final_conference,cfbd_team_talent,cfbd_career_receiving_rec,cfbd_career_receiving_yds,cfbd_career_receiving_td,cfbd_career_receiving_ypr,cfbd_career_receiving_yds_per_season,cfbd_final_receiving_rec,cfbd_final_receiving_yds,cfbd_final_receiving_td,cfbd_final_receiving_ypr,cfbd_final_yards_per_reception
2019,Travis Fulgham,Old Dominion,WR,6.0,184.0,0.07372097807744857,4.0,8.440080052301163,-4.4400800523011625,0,12.5,"exact_name,school,position,final_season",74.0,215.0,4.58,36.5,15.0,126.0,,,0,0,0,0,1,1,4.0,Conference USA,333.18,128.0,2044.0,18.0,61.6,511.0,63.0,1083.0,9.0,17.2,17.19047619047619
2019,Terry Godwin,Georgia,WR,7.0,237.0,0.06495698024616309,0.0,5.49893235542244,-5.49893235542244,0,12.5,"exact_name,school,position,final_season",71.0,184.0,4.55,36.5,,117.0,6.96,,0,0,0,1,0,1,4.0,SEC,964.0,133.0,1788.0,11.0,55.0,447.0,22.0,373.0,3.0,17.0,16.954545454545453
2019,Mecole Hardman,Georgia,WR,2.0,56.0,0.1336306209562122,23.0,22.262306065419374,0.7376939345806264,1,12.5,"exact_name,school,position,final_season",70.0,187.0,4.33,36.5,17.0,119.0,,,0,0,0,0,1,1,3.0,SEC,964.0,59.0,950.0,11.0,32.3,316.6666666666667,34.0,532.0,7.0,15.6,15.647058823529411
2019,Kelvin Harmon,North Carolina State,WR,6.0,206.0,0.06967330142916177,3.0,7.127782810917331,-4.127782810917331,0,12.5,"exact_name,school,position,final_season",74.0,221.0,4.6,32.5,18.0,117.0,7.15,4.32,0,0,0,0,0,0,3.0,ACC,629.39,170.0,2565.0,15.0,46.5,855.0,74.0,1086.0,6.0,14.7,14.675675675675675
2019,N'Keal Harry,Arizona State,WR,1.0,32.0,0.17677669529663687,7.0,28.76469300615924,-21.76469300615924,0,12.5,"exact_name,school,position,final_season",74.0,228.0,4.53,38.5,27.0,122.0,,,0,0,0,0,1,1,3.0,Pac-12,687.72,213.0,2889.0,22.0,40.2,963.0,73.0,1088.0,9.0,14.9,14.904109589041095
2019,Andy Isabella,Massachusetts,WR,2.0,62.0,0.1270001270001905,4.0,21.079654545318483,-17.079654545318483,0,12.5,"exact_name,school,position,final_season",69.0,188.0,4.31,36.5,15.0,121.0,6.95,4.15,0,0,0,0,0,0,4.0,FBS Independents,388.91,230.0,3525.0,30.0,48.9,881.25,101.0,1697.0,13.0,16.8,16.801980198019802
2019,Diontae Johnson,Toledo,WR,3.0,66.0,0.12309149097933272,35.0,20.353206933349526,14.646793066650474,1,12.5,"exact_name,school,position,final_season",70.0,183.0,4.53,33.5,15.0,123.0,7.09,4.45,0,0,0,0,0,0,3.0,Mid-American,463.96,137.0,2276.0,24.0,49.7,758.6666666666666,49.0,761.0,8.0,15.5,15.53061224489796
2019,Keesean Johnson,Fresno State,WR,6.0,174.0,0.07580980435789034,4.0,9.08937617785758,-5.089376177857581,0,12.5,"exact_name,school,position,final_season",73.0,201.0,4.6,30.0,14.0,117.0,7.28,4.23,0,0,0,0,0,0,4.0,Mountain West,459.07,275.0,3463.0,24.0,48.099999999999994,865.75,95.0,1340.0,8.0,14.1,14.105263157894736
2019,Terry McLaurin,Ohio State,WR,3.0,76.0,0.11470786693528087,51.0,18.713961481881036,32.286038518118964,1,12.5,"exact_name,school,position,final_season",72.0,208.0,4.35,37.5,18.0,125.0,7.01,4.15,0,0,0,0,0,0,3.0,Big Ten,984.3,75.0,1251.0,19.0,45.4,417.0,35.0,701.0,11.0,20.0,20.02857142857143
2019,D.K. Metcalf,Mississippi,WR,2.0,64.0,0.125,57.0,20.71075444321837,36.28924555678163,1,12.5,"exact_name,school,position,final_season",75.0,228.0,4.33,40.5,27.0,134.0,7.38,4.5,0,0,0,0,0,0,3.0,SEC,734.0,67.0,1228.0,14.0,45.0,409.3333333333333,26.0,569.0,5.0,21.9,21.884615384615383
2019,Hunter Renfrow,Clemson,WR,5.0,149.0,0.08192319205190406,22.0,10.891646081544593,11.108353918455407,1,12.5,"exact_name,school,position,final_season",70.0,184.0,4.59,35.0,7.0,116.0,6.8,4.19,0,0,0,0,0,0,4.0,ACC,893.21,186.0,2133.0,15.0,47.3,533.25,49.0,544.0,1.0,11.1,11.10204081632653
2019,Riley Ridley,Georgia,WR,4.0,126.0,0.0890870806374748,1.0,12.839801980554483,-11.839801980554483,0,12.5,"exact_name,school,position,final_season",73.0,199.0,4.58,30.5,13.0,124.0,7.22,4.28,0,0,0,0,0,0,3.0,SEC,964.0,70.0,1026.0,13.0,48.4,342.0,44.0,570.0,9.0,13.0,12.954545454545455
2019,Deebo Samuel,South Carolina,WR,2.0,36.0,0.16666666666666666,52.0,27.396127484235215,24.603872515764785,1,12.5,"exact_name,school,position,final_season",71.0,214.0,4.48,39.0,15.0,122.0,7.03,4.14,0,0,0,0,0,0,4.0,SEC,749.98,148.0,2076.0,16.0,57.599999999999994,519.0,62.0,882.0,11.0,14.2,14.225806451612904
2019,Darius Slayton,Auburn,WR,5.0,171.0,0.07647191129018725,32.0,9.291457397016131,22.70854260298387,1,12.5,"exact_name,school,position,final_season",73.0,190.0,4.39,40.5,11.0,135.0,7.0,4.15,0,0,0,0,0,0,3.0,SEC,827.37,79.0,1605.0,11.0,60.8,535.0,35.0,670.0,5.0,19.1,19.142857142857142
2020,Brandon Aiyuk,Arizona State,WR,1.0,25.0,0.2,39.0,31.633053373285286,7.366946626714714,1,12.5,"exact_name,school,position,final_season",72.0,205.0,4.5,40.0,11.0,128.0,,,0,0,0,0,1,1,2.0,Pac-12,686.44,98.0,1666.0,11.0,32.7,833.0,65.0,1192.0,8.0,18.3,18.338461538461537
2020,Quintez Cephus,Wisconsin,WR,5.0,166.0,0.07761505257063328,5.0,9.636271341529074,-4.636271341529074,0,12.5,"exact_name,school,position,final_season",73.0,202.0,4.73,38.5,23.0,124.0,7.2,4.33,0,0,0,0,0,0,3.0,Big Ten,675.8,93.0,1496.0,13.0,55.5,498.6666666666667,59.0,901.0,7.0,15.3,15.271186440677965
2020,Chase Claypool,Notre Dame,WR,2.0,49.0,0.14285714285714285,19.0,23.81385768762039,-4.813857687620391,0,12.5,"exact_name,school,position,final_season",76.0,238.0,4.42,40.5,19.0,126.0,,,0,0,0,0,1,1,4.0,FBS Independents,843.29,150.0,2159.0,19.0,58.6,539.75,66.0,1037.0,13.0,15.7,15.712121212121213
2020,Tyrie Cleveland,Florida,WR,7.0,252.0,0.0629940788348712,0.0,4.785863417613612,-4.785863417613612,0,12.5,"exact_name,school,position,final_season",74.0,209.0,4.46,39.5,13.0,126.0,,,0,0,0,0,1,1,4.0,SEC,835.68,79.0,1271.0,8.0,65.7,317.75,25.0,351.0,1.0,14.0,14.04
2020,Isaiah Coulter,Rhode Island,WR,5.0,171.0,0.07647191129018725,0.0,9.291457397016131,-9.291457397016131,0,12.5,"exact_name,school,position,final_season",74.0,198.0,4.45,36.0,,121.0,7.28,4.62,0,0,0,1,0,0,3.0,CAA,15.55,22.0,417.0,3.0,90.2,139.0,11.0,205.0,1.0,18.6,18.636363636363637
2020,Gabriel Davis,UCF,WR,4.0,128.0,0.08838834764831843,28.0,12.656815880277499,15.343184119722501,1,12.5,"exact_name,school,position,final_season",74.0,216.0,4.54,35.0,14.0,124.0,7.08,4.59,0,0,0,0,0,0,3.0,American Athletic,598.57,152.0,2447.0,23.0,47.1,815.6666666666666,72.0,1241.0,12.0,17.2,17.23611111111111
2020,Devin Duvernay,Texas,WR,3.0,92.0,0.10425720702853739,12.0,16.494018615242034,-4.494018615242034,0,12.5,"exact_name,school,position,final_season",70.0,200.0,4.39,35.5,,123.0,7.13,4.2,0,0,0,1,0,0,4.0,Big 12,877.91,176.0,2468.0,16.0,60.8,617.0,106.0,1386.0,9.0,13.1,13.075471698113208
2020,Bryan Edwards,South Carolina,WR,3.0,81.0,0.1111111111111111,6.0,17.973623399370318,-11.973623399370318,0,12.5,"exact_name,school,position,final_season",75.0,212.0,,,,,,,1,1,1,1,1,1,4.0,SEC,762.68,234.0,3045.0,22.0,52.7,761.25,71.0,816.0,6.0,11.5,11.492957746478874
2020,Antonio Gandy-Golden,Liberty,WR,4.0,142.0,0.08391813582966891,0.0,11.450761779809419,-11.450761779809419,0,12.5,"exact_name,school,position,final_season",76.0,223.0,4.6,36.0,22.0,127.0,7.33,4.55,0,0,0,0,0,0,4.0,FBS Independents,153.48,164.0,2672.0,22.0,94.1,668.0,79.0,1396.0,10.0,17.7,17.670886075949365
2020,Antonio Gibson,Memphis,WR,3.0,66.0,0.12309149097933272,29.0,20.353206933349526,8.646793066650474,1,12.5,"exact_name,school,position,final_season",72.0,228.0,4.39,35.0,16.0,118.0,,,0,0,0,0,1,1,2.0,American Athletic,551.97,44.0,834.0,10.0,35.8,417.0,38.0,735.0,8.0,19.3,19.342105263157894
2020,KJ Hamler,Penn State,WR,2.0,46.0,0.14744195615489714,5.0,24.547957178182905,-19.547957178182905,0,12.5,"exact_name,school,position,final_season",69.0,178.0,,,15.0,,,,1,1,1,0,1,1,2.0,Big Ten,857.34,99.0,1659.0,13.0,33.7,829.5,56.0,904.0,8.0,16.1,16.142857142857142
2020,Tee Higgins,Clemson,WR,2.0,33.0,0.17407765595569785,43.0,28.40714549629039,14.59285450370961,1,12.5,"exact_name,school,position,final_season",76.0,216.0,,,,,,,1,1,1,1,1,1,3.0,ACC,863.03,135.0,2448.0,27.0,56.0,816.0,59.0,1167.0,13.0,19.8,19.779661016949152
2020,John Hightower,Boise State,WR,5.0,168.0,0.07715167498104596,1.0,9.49711546004606,-8.49711546004606,0,12.5,"exact_name,school,position,final_season",73.0,189.0,4.43,38.5,,122.0,7.07,4.21,0,0,0,1,0,0,2.0,Mountain West,561.42,82.0,1447.0,14.0,34.8,723.5,51.0,943.0,8.0,18.5,18.49019607843137
2020,K.J. Hill,Ohio State,WR,7.0,220.0,0.06741998624632421,1.0,6.363792751992797,-5.363792751992797,0,12.5,"exact_name,school,position,final_season",72.0,196.0,4.6,32.5,17.0,114.0,,,0,0,0,0,1,1,4.0,Big Ten,973.56,201.0,2332.0,20.0,48.2,583.0,57.0,636.0,10.0,11.2,11.157894736842104
2020,Isaiah Hodgins,Oregon State,WR,6.0,207.0,0.06950480468569159,6.0,7.071514530377144,-1.0715145303771436,0,12.5,"exact_name,school,position,final_season",76.0,210.0,4.61,36.5,9.0,124.0,7.01,4.12,0,0,0,0,0,0,3.0,Pac-12,595.5,176.0,2322.0,20.0,37.3,774.0,86.0,1171.0,13.0,13.6,13.616279069767442
2020,Henry Ruggs III,Alabama,WR,1.0,12.0,0.2886751345948129,8.0,40.16131808960854,-32.16131808960854,0,12.5,"exact_name,school,position,final_season",71.0,188.0,4.27,42.0,,131.0,,,0,0,0,1,1,1,3.0,SEC,984.96,98.0,1716.0,24.0,53.900000000000006,572.0,40.0,746.0,7.0,18.7,18.65
2020,Justin Jefferson,LSU,WR,1.0,22.0,0.21320071635561041,65.0,33.11839753872284,31.88160246127716,1,12.5,"exact_name,school,position,final_season",73.0,202.0,4.43,37.5,,126.0,,,0,0,0,1,1,1,3.0,SEC,906.17,165.0,2414.0,24.0,30.1,804.6666666666666,111.0,1540.0,18.0,13.9,13.873873873873874
2020,Van Jefferson,Florida,WR,2.0,57.0,0.13245323570650439,19.0,22.05664800238946,-3.0566480023894584,0,12.5,"exact_name,school,position,final_season",73.0,200.0,,,,,,,1,1,1,1,1,1,2.0,SEC,835.68,84.0,1160.0,12.0,27.8,580.0,49.0,657.0,6.0,13.4,13.408163265306122
2020,Jauan Jennings,Tennessee,WR,7.0,217.0,0.06788442333021306,21.0,6.523329041637751,14.476670958362249,1,12.5,"exact_name,school,position,final_season",75.0,215.0,4.72,29.0,,119.0,,,0,0,0,1,1,1,5.0,SEC,830.34,146.0,2153.0,18.0,61.8,430.6,59.0,969.0,8.0,16.4,16.423728813559322
2020,Jerry Jeudy,Alabama,WR,1.0,15.0,0.2581988897471611,31.0,37.56852899170112,-6.568528991701122,0,12.5,"exact_name,school,position,final_season",73.0,193.0,4.45,35.0,,120.0,,4.53,0,0,0,1,1,0,3.0,SEC,984.96,159.0,2742.0,26.0,53.3,914.0,77.0,1163.0,10.0,15.1,15.103896103896103
2020,Collin Johnson,Texas,WR,5.0,165.0,0.0778498944161523,3.0,9.706479272501234,-6.706479272501234,0,12.5,"exact_name,school,position,final_season",78.0,222.0,,,17.0,,,,1,1,1,0,1,1,4.0,Big 12,877.91,188.0,2627.0,15.0,54.7,656.75,38.0,559.0,3.0,14.7,14.710526315789474
2020,Tyler Johnson,Minnesota,WR,5.0,161.0,0.07881104062391006,9.0,9.991631674502173,-0.9916316745021732,0,12.5,"exact_name,school,position,final_season",73.0,206.0,,,,,,,1,1,1,1,1,1,4.0,Big Ten,621.36,213.0,3305.0,33.0,59.7,826.25,86.0,1318.0,13.0,15.3,15.325581395348838
2020,Laviska Shenault Jr.,Colorado,WR,2.0,42.0,0.1543033499620919,13.0,25.604992585927803,-12.604992585927803,0,12.5,"exact_name,school,position,final_season",73.0,227.0,4.58,,17.0,,,,0,1,1,0,1,1,3.0,Pac-12,614.27,149.0,1943.0,10.0,49.4,647.6666666666666,56.0,764.0,4.0,13.6,13.642857142857142
2020,CeeDee Lamb,Oklahoma,WR,1.0,17.0,0.24253562503633297,65.0,36.11421121912963,28.88578878087037,1,12.5,"exact_name,school,position,final_season",74.0,198.0,4.5,34.5,11.0,124.0,,,0,0,0,0,1,1,3.0,Big 12,869.53,172.0,3289.0,32.0,56.9,1096.3333333333333,62.0,1327.0,14.0,21.4,21.403225806451612
2020,Denzel Mims,Baylor,WR,2.0,59.0,0.13018891098082389,5.0,21.65594011359218,-16.65594011359218,0,12.5,"exact_name,school,position,final_season",75.0,207.0,4.38,38.5,16.0,131.0,6.66,4.43,0,0,0,0,0,0,4.0,Big 12,668.9,186.0,2925.0,28.0,53.7,731.25,66.0,1020.0,12.0,15.5,15.454545454545455
2020,Darnell Mooney,Tulane,WR,5.0,173.0,0.07602859212697055,33.0,9.156346837171427,23.843653162828573,1,12.5,"exact_name,school,position,final_season",70.0,176.0,4.38,37.0,9.0,124.0,,,0,0,0,0,1,1,4.0,American Athletic,486.98,154.0,2572.0,19.0,64.3,643.0,48.0,713.0,5.0,14.9,14.854166666666666
2020,K.J. Osborn,Miami,WR,5.0,176.0,0.07537783614444091,13.0,8.956581849900225,4.043418150099775,1,12.5,"exact_name,school,position,final_season",71.0,203.0,4.48,37.5,18.0,123.0,7.0,4.35,0,0,0,0,0,0,1.0,ACC,815.12,50.0,547.0,5.0,10.9,547.0,50.0,547.0,5.0,10.9,10.94
2020,Dezmon Patmon,Washington State,WR,6.0,212.0,0.06868028197434452,0.0,6.7941892605174985,-6.7941892605174985,0,12.5,"exact_name,school,position,final_season",76.0,225.0,4.48,36.0,15.0,132.0,7.28,4.38,0,0,0,0,0,0,4.0,Pac-12,556.27,156.0,1976.0,13.0,46.8,494.0,58.0,762.0,8.0,13.1,13.137931034482758
2020,Donovan Peoples-Jones,Michigan,WR,6.0,187.0,0.07312724241271307,18.0,8.252161499929734,9.747838500070266,1,12.5,"exact_name,school,position,final_season",74.0,212.0,4.48,44.5,,139.0,,,0,0,0,1,1,1,3.0,Big Ten,853.4,101.0,1296.0,14.0,38.4,432.0,34.0,438.0,6.0,12.9,12.882352941176471
2020,Malcolm Perry,Navy,WR,7.0,246.0,0.06375767130633382,1.0,5.065861959594649,-4.065861959594649,0,10.5,"exact_name,school,final_season",69.0,186.0,4.63,36.0,10.0,122.0,7.12,4.31,0,0,0,0,0,0,4.0,American Athletic,335.4,22.0,470.0,3.0,41.900000000000006,117.5,,,,,
2020,James Proche,SMU,WR,6.0,201.0,0.07053456158585983,4.0,7.413285558223649,-3.4132855582236488,0,12.5,"exact_name,school,position,final_season",71.0,201.0,,34.5,20.0,,7.27,4.4,1,0,1,0,0,0,4.0,American Athletic,565.15,301.0,3949.0,39.0,56.7,987.25,111.0,1225.0,15.0,11.0,11.036036036036036
2020,Jalen Reagor,TCU,WR,1.0,21.0,0.2182178902359924,10.0,33.658931148868675,-23.658931148868675,0,12.5,"exact_name,school,position,final_season",71.0,206.0,4.47,42.0,17.0,138.0,7.31,4.46,0,0,0,0,0,0,3.0,Big 12,691.63,147.0,2239.0,22.0,46.5,746.3333333333334,43.0,611.0,5.0,14.2,14.209302325581396
2020,Joe Reed,Virginia,WR,5.0,151.0,0.08137884587711594,0.0,10.736718756639377,-10.736718756639377,0,12.5,"exact_name,school,position,final_season",72.0,224.0,4.47,38.0,21.0,123.0,,,0,0,0,0,1,1,4.0,ACC,580.28,129.0,1465.0,16.0,57.3,366.25,77.0,679.0,7.0,8.8,8.818181818181818
2020,Freddie Swain,Florida,WR,6.0,214.0,0.06835859270246633,5.0,6.685086325353744,-1.685086325353744,0,12.5,"exact_name,school,position,final_season",72.0,197.0,4.46,36.5,16.0,124.0,7.05,4.26,0,0,0,0,0,0,4.0,SEC,835.68,69.0,1002.0,15.0,58.5,250.5,38.0,517.0,7.0,13.6,13.605263157894736
2020,Quez Watkins,Southern Miss,WR,6.0,200.0,0.07071067811865475,13.0,7.471237684462665,5.528762315537335,1,12.5,"exact_name,school,position,final_season",72.0,185.0,4.35,36.5,,125.0,7.28,4.36,0,0,0,1,0,0,3.0,Conference USA,456.29,160.0,2411.0,17.0,45.4,803.6666666666666,64.0,1178.0,6.0,18.4,18.40625
2021,Rashod Bateman,Minnesota,WR,1.0,27.0,0.19245008972987526,20.0,30.738814004743638,-10.738814004743638,0,12.5,"exact_name,school,position,final_season",72.0,190.0,4.39,36.0,,123.0,,,0,0,0,1,1,1,3.0,Big Ten,594.7,147.0,2395.0,19.0,47.2,798.3333333333334,36.0,472.0,2.0,13.1,13.11111111111111
2021,Dyami Brown,North Carolina,WR,3.0,82.0,0.11043152607484653,7.0,17.83105256496797,-10.831052564967969,0,12.5,"exact_name,school,position,final_season",72.0,189.0,4.46,35.0,18.0,128.0,6.87,4.35,0,0,0,0,0,0,3.0,ACC,740.19,122.0,2291.0,21.0,50.6,763.6666666666666,54.0,1084.0,8.0,20.1,20.074074074074073
2021,Amon-Ra St. Brown,USC,WR,4.0,112.0,0.0944911182523068,57.0,14.20836750247851,42.79163249752149,1,12.5,"exact_name,school,position,final_season",71.0,197.0,4.51,38.5,20.0,127.0,6.88,4.17,0,0,0,0,0,0,3.0,Pac-12,853.16,178.0,2270.0,16.0,37.7,756.6666666666666,41.0,478.0,7.0,11.7,11.658536585365853
2021,Ja'Marr Chase,LSU,WR,1.0,5.0,0.4472135954999579,58.0,50.33371959707445,7.666280402925551,1,11.5,"exact_name,school,position,season_window",72.0,201.0,4.34,41.0,,132.0,6.96,3.99,0,0,0,1,0,0,2.0,SEC,906.17,107.0,2093.0,23.0,34.8,1046.5,84.0,1780.0,20.0,21.2,21.19047619047619
2021,Nico Collins,Michigan,WR,3.0,89.0,0.105999788000636,33.0,16.879226617877926,16.120773382122074,1,11.5,"exact_name,school,position,season_window",76.0,215.0,4.43,37.5,14.0,125.0,6.78,4.29,0,0,0,0,0,0,3.0,Big Ten,853.4,78.0,1388.0,13.0,45.3,462.6666666666667,37.0,729.0,7.0,19.7,19.7027027027027
2021,Frank Darby,Arizona St.,WR,6.0,187.0,0.07312724241271307,0.0,8.252161499929734,-8.252161499929734,0,9.5,"exact_name,position,final_season",72.0,201.0,4.56,34.5,19.0,117.0,7.05,4.25,0,0,0,0,0,0,4.0,Pac-12,743.24,67.0,1317.0,13.0,73.6,329.25,6.0,46.0,1.0,7.7,7.666666666666667
2021,Jaelon Darden,North Texas,WR,4.0,129.0,0.08804509063256238,0.0,12.566392254868163,-12.566392254868163,0,12.5,"exact_name,school,position,final_season",67.0,174.0,4.47,35.5,,122.0,6.66,3.98,0,0,0,1,0,0,4.0,Conference USA,415.68,230.0,2782.0,38.0,46.6,695.5,74.0,1190.0,19.0,16.1,16.08108108108108
2021,D'Wayne Eskridge,West. Michigan,WR,2.0,56.0,0.1336306209562122,3.0,22.262306065419374,-19.262306065419374,0,12.5,"exact_name,school,position,final_season",68.0,190.0,4.38,35.0,,124.0,6.93,4.22,0,0,0,1,0,0,5.0,Mid-American,382.78,121.0,2244.0,15.0,92.0,448.8,33.0,768.0,8.0,23.3,23.272727272727273
2021,Simi Fehoko,Stanford,WR,5.0,179.0,0.07474350927519359,1.0,8.760193334409685,-7.760193334409685,0,12.5,"exact_name,school,position,final_season",75.0,222.0,4.44,34.5,16.0,120.0,6.78,4.26,0,0,0,0,0,0,3.0,Pac-12,801.6,62.0,1156.0,9.0,45.400000000000006,385.3333333333333,37.0,584.0,3.0,15.8,15.783783783783784
2021,Dez Fitzpatrick,Louisville,WR,4.0,109.0,0.09578262852211514,0.0,14.523845086450784,-14.523845086450784,0,12.5,"exact_name,school,position,final_season",73.0,208.0,4.43,35.0,,,7.09,4.26,0,0,1,1,0,0,4.0,ACC,621.82,154.0,2589.0,21.0,66.6,647.25,43.0,833.0,3.0,19.4,19.372093023255815
2021,Racey McMath,LSU,WR,6.0,205.0,0.06984302957695782,0.0,7.184324904119677,-7.184324904119677,0,12.5,"exact_name,school,position,final_season",74.0,217.0,4.36,34.0,,124.0,7.38,4.38,0,0,0,1,0,0,3.0,SEC,873.23,33.0,522.0,4.0,51.7,174.0,14.0,195.0,1.0,13.9,13.928571428571429
2021,Dax Milne,BYU,WR,7.0,258.0,0.062257280636469035,1.0,4.512453691927291,-3.5124536919272913,0,12.5,"exact_name,school,position,final_season",,,4.54,31.0,14.0,114.0,,4.19,0,0,0,0,1,0,3.0,FBS Independents,510.95,102.0,1549.0,11.0,37.4,516.3333333333334,70.0,1189.0,8.0,17.0,16.985714285714284
2021,Elijah Moore,Mississippi,WR,2.0,34.0,0.17149858514250882,15.0,28.06027265618875,-13.06027265618875,0,12.5,"exact_name,school,position,final_season",,,4.35,36.0,17.0,121.0,6.63,4.07,0,0,0,0,0,0,3.0,SEC,702.2,189.0,2441.0,16.0,37.7,813.6666666666666,86.0,1193.0,8.0,13.9,13.872093023255815
2021,Rondale Moore,Purdue,WR,2.0,49.0,0.14285714285714285,12.0,23.81385768762039,-11.813857687620391,0,12.5,"exact_name,school,position,final_season",67.0,180.0,4.28,42.5,,,6.65,4.06,0,0,1,1,0,0,3.0,Big Ten,644.03,178.0,1915.0,14.0,32.0,638.3333333333334,35.0,270.0,0.0,7.7,7.714285714285714
2021,Dazz Newsome,North Carolina,WR,6.0,221.0,0.06726727939963124,0.0,6.311097073355036,-6.311097073355036,0,12.5,"exact_name,school,position,final_season",70.0,190.0,4.59,34.0,12.0,121.0,7.38,4.38,0,0,0,0,0,0,4.0,ACC,740.19,188.0,2435.0,18.0,50.9,608.75,54.0,684.0,6.0,12.7,12.666666666666666
2021,Cornell Powell,Clemson,WR,5.0,181.0,0.07432941462471664,0.0,8.631087814770673,-8.631087814770673,0,12.5,"exact_name,school,position,final_season",72.0,204.0,4.53,36.5,16.0,128.0,7.03,4.21,0,0,0,0,0,0,5.0,ACC,915.57,93.0,1211.0,10.0,51.7,242.2,53.0,882.0,7.0,16.6,16.641509433962263
2021,Amari Rodgers,Clemson,WR,3.0,85.0,0.10846522890932808,2.0,17.413544995340466,-15.413544995340466,0,12.5,"exact_name,school,position,final_season",69.0,212.0,4.52,33.0,19.0,121.0,7.07,4.31,0,0,0,0,0,0,4.0,ACC,915.57,181.0,2144.0,15.0,44.4,536.0,77.0,1020.0,7.0,13.2,13.246753246753247
2021,Anthony Schwartz,Auburn,WR,3.0,91.0,0.10482848367219183,2.0,16.6210076084674,-14.621007608467401,0,12.5,"exact_name,school,position,final_season",72.0,186.0,4.27,32.0,,123.0,7.13,4.25,0,0,0,1,0,0,3.0,SEC,844.78,118.0,1484.0,6.0,39.8,494.6666666666667,54.0,652.0,3.0,12.1,12.074074074074074
2021,Ihmir Smith-Marsette,Iowa,WR,5.0,157.0,0.07980868844676221,4.0,10.283958469336703,-6.283958469336703,0,12.5,"exact_name,school,position,final_season",72.0,181.0,4.43,37.0,,124.0,7.0,4.2,0,0,0,1,0,0,4.0,Big Ten,631.81,110.0,1588.0,14.0,55.099999999999994,397.0,25.0,345.0,4.0,13.8,13.8
2021,Marquez Stevenson,Houston,WR,6.0,203.0,0.07018624063435965,0.0,7.298241279550169,-7.298241279550169,0,12.5,"exact_name,school,position,final_season",70.0,180.0,4.48,33.0,,122.0,6.76,4.14,0,0,0,1,0,0,4.0,American Athletic,608.28,147.0,2269.0,22.0,46.4,567.25,20.0,307.0,4.0,15.4,15.35
2021,Kadarius Toney,Florida,WR,1.0,20.0,0.22360679774997896,7.0,34.2258424711927,-27.2258424711927,0,12.5,"exact_name,school,position,final_season",71.0,193.0,4.39,39.5,9.0,136.0,6.88,4.25,0,0,0,0,0,0,4.0,SEC,809.32,120.0,1590.0,12.0,54.0,397.5,70.0,984.0,10.0,14.1,14.057142857142857
2021,Tylan Wallace,Oklahoma St.,WR,4.0,131.0,0.0873704056661038,3.0,12.387629079305796,-9.387629079305796,0,9.5,"exact_name,position,final_season",71.0,194.0,4.48,33.0,11.0,112.0,6.97,4.25,0,0,0,0,0,0,4.0,Big 12,639.23,204.0,3396.0,26.0,66.6,849.0,59.0,917.0,6.0,15.5,15.542372881355933
2021,Seth Williams,Auburn,WR,6.0,219.0,0.06757373783994859,0.0,6.416728502888034,-6.416728502888034,0,12.5,"exact_name,school,position,final_season",75.0,211.0,4.49,37.0,12.0,124.0,7.2,4.43,0,0,0,0,0,0,3.0,SEC,844.78,132.0,2108.0,17.0,50.4,702.6666666666666,47.0,744.0,4.0,15.8,15.829787234042554
